index,filename,reduced_formula,full_formula,num_sites,status,r_val,quality_tag,temperature,pressure,sgr,is_polymorph,polymorph_count,sg_number,refined_sg_number,refined_sg_symbol,is_organic,prototype
83056,44962.cif,LiTbSe2,Li+3 Tb3+3 Se2-6,12,success,,,293.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Ternary
39568,183669.cif,LiTi2(PO4)3,Li+6 Ti4+12 P5+18 O2-72,108,success,,,,,,True,2.0,,167.0,R-3c,False,Quaternary
89676,56481.cif,LiTiCl3,Li+8 Ti2+8 Cl-24,56,success,,,298.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
104333,62248.cif,LiTiCl3,Li+1 Ti2+1 Cl-3,8,success,,,848.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
63070,33633.cif,LiTlO2,Li+4 Tl3+4 O2-8,16,success,,,293.0,0.101325,I41/AMDS,True,2.0,,141.0,I4_1/amd,False,Ternary
63071,33634.cif,LiTlO2,Li+2 Tl3+2 O2-4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Spinel
49081,246189.cif,LiUAsO6,Li+4 U6+4 As5+4 O2-24,36,success,0.055,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
49083,246190.cif,LiUAsO6,Li+2 U6+2 As5+2 O2-12,18,success,0.0339,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
44889,22310.cif,LiUO3,Li+1 U5+1 O2-3,5,success,,,293.0,0.101325,R3-MR,True,2.0,,166.0,R-3m,False,Perovskite
59686,28528.cif,LiUO3,Li+2 U5+2 O2-6,10,success,0.09,,293.0,0.101325,R3CR,True,2.0,,161.0,R3c,False,Ternary
23986,162751.cif,LiVNiO4,Li+8 Ni2+8 V5+8 O2-32,56,success,,,293.0,0.101325,FD3-MZ,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
47397,24139.cif,LiVNiO4,Li+8 Ni2+8 V5+8.0 O2-32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Quaternary
60178,2899.cif,LiVO3,Li+8 V5+8 O2-24,40,success,0.025,Q,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Ternary
131663,80551.cif,LiVP2O7,Li+2 V3+2 P5+4 O2-14,22,success,0.022,Q,293.0,0.101325,P1211,True,2.0,4.0,4.0,P2_1,False,Quaternary
39632,183876.cif,LiVPO4F,Li+2.0 V3+2 P5+2 O2-8 F-2,18,success,,,,,,True,2.0,,2.0,P-1,False,Other
39711,184601.cif,LiVPO4F,Li+2 V3+2 P5+2 O2-8 F-2,16,success,,,,,,True,2.0,,2.0,P-1,False,Other
24291,16303.cif,LiVS2,Li+1 V3+1 S2-2,4,success,,,293.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
59103,281544.cif,LiY9(Si3O13)2,Y3+9 Li+1 Si4+6 O2-26,42,success,0.031,Q,295.0,0.101325,P63/M,True,2.0,,176.0,P6_3/m,False,Quaternary
82947,44837.cif,LiYSe2,Li+2 Y3+2 Se2-4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Spinel
83057,44963.cif,LiYSe2,Li+3 Y3+3 Se2-6,12,success,,,293.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Ternary
55602,262362.cif,LiYSi,Li+3 Y3+3 Si4-3,9,success,,,,,,True,2.0,,189.0,P-62m,False,Ternary
77159,418981.cif,LiYb(PO3)4,Li+4 Yb3+4 P5+16 O2-48,72,success,0.0218,,,,C12/C1,True,2.0,15.0,15.0,C2/c,False,Quaternary
128481,77273.cif,LiYb2Cl5,Li+4 Yb2+8 Cl-20,32,success,0.03,Q,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Ternary
87229,53676.cif,LiYb8Ge13,Li0+4 Yb0+32 Ge0+52,88,success,0.033,,,,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Ternary
116850,655578.cif,LiYb8Ge13,Li0+4 Yb0+32 Ge0+52,88,success,0.033,,,,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Ternary
82154,43992.cif,LiZnAs,Li+4 Zn2+4 As3-4,12,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
125931,74504.cif,LiZnAs,Li+4 Zn2+4 As3-4,12,success,0.018,Q,293.0,0.101325,F4-3M,True,2.0,216.0,216.0,F-43m,False,Ternary
41059,200534.cif,LiZnBO3,Li+8 Zn2+8 B3+8 O2-24,64,success,0.067,Q,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Quaternary
53790,260590.cif,LiZnBO3,Li+4 Zn2+4 B3+4 O2-12,32,success,0.0483,Q,298.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Quaternary
130427,79351.cif,LiZnPH2O5,Li+4 Zn2+4 P5+4 H+8 O2-20,40,success,0.039,,15.0,0.101325,PNA21,True,2.0,,33.0,Pna2_1,False,Other
137309,86096.cif,LiZnPH2O5,Li+8 Zn2+8 P5+8 H+16 O2-40,80,success,0.029,Q,293.0,0.101325,P21AB,True,2.0,,29.0,Pca2_1,False,Other
78429,42064.cif,LiZnSb,Li+2 Zn2+2 Sb3-2,6,success,0.093,,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
40394,190654.cif,LiZr2(AsO4)3,Li+4 Zr4+8 As5+12 O2-48,72,success,,,,,,True,2.0,,14.0,P2_1/c,False,Quaternary
40396,190656.cif,LiZr2(AsO4)3,Li+6 Zr4+12 As5+18 O2-72,108,success,,,,,,True,2.0,,167.0,R-3c,False,Quaternary
68079,402697.cif,Lu(Al2Fe)4,Lu0+2 Al0+16 Fe0+8,26,success,0.016,Q,293.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Ternary
99346,612635.cif,Lu(BC)2,Lu0+2 B0+4 C0+4,10,success,,,,,P42/MMC,True,2.0,131.0,131.0,P4_2/mmc,False,Ternary
145324,94044.cif,Lu(BC)2,Lu0+2 B0+4 C0+4,10,success,0.045,Q,293.0,0.101325,P4/MBM,True,2.0,127.0,127.0,P4/mbm,False,Ternary
5781,106651.cif,Lu(Fe5Mo)2,Lu0+2 Fe0+20 Mo0+4,26,success,,,293.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Ternary
135465,84189.cif,Lu(FeGe)6,Lu0+1 Fe0+6 Ge0+6,13,success,0.072,Q,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
137118,85901.cif,Lu(FeGe)6,Lu0+1 Fe0+6 Ge0+6,16,success,0.048,Q,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
109176,631779.cif,Lu(GaFe)6,Lu0+2 Ga0+12 Fe0+12,26,success,,,,,IMMM,True,2.0,71.0,71.0,Immm,False,Ternary
109178,631780.cif,Lu(GaFe)6,Lu0+2 Ga0+12 Fe0+12,26,success,,,293.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Ternary
112634,642548.cif,Lu(SiRh)2,Lu0+2 Si0+4 Rh0+4,10,success,,,293.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Ternary
27095,165601.cif,Lu1.21Fe4Si9.776,Lu0+1.21 Fe0+4 Si0+9.776,20,success,0.0167,Q,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
4048,104827.cif,Lu1.6Th2.4,Lu0+1.6 Th0+2.4,4,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Binary
112640,642564.cif,Lu10.668S16,Lu3+10.668 S2-16,28,success,,,293.0,0.101325,I4-3D,True,2.0,,220.0,I-43d,False,Binary
14602,154082.cif,Lu18.288Ti13.712O54.848,Lu3+18.288 Ti4+13.712 O2-54.848,88,success,0.0718,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
14603,154083.cif,Lu19.552Ti12.448O54.32,Lu3+19.552 Ti4+12.448 O2-54.32,88,success,0.0814,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
144480,93266.cif,Lu1Mn6Ga0.7Ge5.3,Lu0+1 Mn0+6 Ge0+5.3 Ga0+0.7,13,success,0.028,,2.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Quaternary
144478,93264.cif,Lu1Mn6Ga0.98Ge5.02,Lu0+1 Mn0+6 Ge0+5.02 Ga0+0.98,13,success,0.015,,2.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Quaternary
26316,164888.cif,Lu1Mn6Sn4Ge1.96,Lu0+1 Mn0+6 Sn0+4 Ge0+1.96,13,success,0.0117,,300.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Quaternary
46451,240311.cif,Lu2(CN2)3,Lu3+6 C4+9 N3-18,33,success,0.0208,Q,293.0,0.101325,R32H,True,2.0,155.0,155.0,R32,False,Ternary
53274,260117.cif,Lu2(CN2)3,Lu3+12 C4+18 N3-36,66,success,0.014,,,,R3-CH,True,2.0,,167.0,R-3c,False,Ternary
94831,603502.cif,Lu2B6Ru,Lu0+8 B0+24 Ru0+4,36,success,,,293.0,0.101325,PBAM,True,2.0,,55.0,Pbam,False,Ternary
102200,618221.cif,Lu2C3,Lu0+16 C0+24,40,success,,,,,I4-3D,True,2.0,,220.0,I-43d,False,Binary
65573,37410.cif,Lu2CdS4,Lu3+16 Cd2+8 S2-32,56,success,0.064,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Spinel
105232,624040.cif,Lu2Co17,Lu0+4 Co0+34,38,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
105250,624063.cif,Lu2Co3Si5,Lu0+8 Co0+12 Si0+20,40,success,,,,,IBAM,True,2.0,72.0,72.0,Ibam,False,Ternary
109567,632470.cif,Lu2Fe3Si5,Lu0+8 Fe0+12 Si0+20,40,success,,,,,P4/MNC,True,2.0,128.0,128.0,P4/mnc,False,Ternary
85706,51968.cif,Lu2In,Lu0+4 In0+2,6,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Fluorite/Rutile
87957,54490.cif,Lu2InPd2,Lu0+4 In0+2 Pd0+4,10,success,0.047,Q,293.0,0.101325,P4/MBM,True,2.0,127.0,127.0,P4/mbm,False,Ternary
57330,279584.cif,Lu2SiO5,Lu3+16 Si4+8 O2-40,64,success,0.035,,293.0,0.101325,C12/C1,True,2.0,15.0,15.0,C2/c,False,Ternary
140675,89624.cif,Lu2SiO5,Lu3+8 Si4+4 O2-20,32,success,0.062,Q,293.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Ternary
3425,104247.cif,Lu2Zn17,Lu0+6 Zn0+51,57,success,0.047,Q,293.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Binary
112662,642639.cif,Lu2Zn17,Lu0+4 Zn0+34,38,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Binary
18562,157748.cif,Lu3.256Sc0.744V4O12,Lu3+3.256 Sc3+0.744 V3+4 O2-12,20,success,0.0286,Q,296.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Quaternary
18566,157751.cif,Lu3.256Sc0.744V4O12,Lu3+3.256 Sc3+0.744 V3+4 O2-12,24,success,0.0321,,3.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Quaternary
39062,182354.cif,Lu3Al5O12,Lu3+24 Al3+40 O2-96,160,success,0.069,,,,IA3-D,True,2.0,230.0,230.0,Ia-3d,False,Ternary
97313,608381.cif,Lu3AlNi8,Lu0+6 Al0+2 Ni0+16,24,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
117574,657458.cif,Lu3AlNi8,Lu0+6 Al0+2 Ni0+16,24,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
95201,604139.cif,Lu3Ni7B2,Lu0+6 Ni0+14 B0+4,24,success,,,293.0,0.101325,P63/MMC,True,2.0,194.0,194.0,P6_3/mmc,False,Ternary
30426,168655.cif,Lu5(Si5Ir2)2,Lu0+10 Si0+20 Ir0+8,38,success,0.0318,Q,293.0,0.101325,P4/MBM,True,2.0,127.0,127.0,P4/mbm,False,Ternary
93535,601111.cif,Lu5Ge3,Lu0+10 Ge0+6,16,success,,,293.0,0.101325,P63/MCM,True,2.0,193.0,193.0,P6_3/mcm,False,Binary
36117,174256.cif,Lu6.21Si27.06B108C2.94,Lu0+6.21 Si0+27.06 B0+108 C0+2.94,153,success,0.0354,Q,294.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
109558,632454.cif,Lu6Fe23,Lu0+24 Fe0+92,116,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Binary
77029,418823.cif,Lu6H40N8O49,Lu3+6 H+40 N5+8 O2-49,103,success,0.0213,,200.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
77032,418826.cif,Lu6H40N8O49,Lu3+12 H+80 N5+16 O2-98,206,success,0.0299,,100.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
112608,642426.cif,Lu6Mn23,Lu0+24 Mn0+92,116,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Binary
90989,57961.cif,LuAl4Ni,Lu0+4 Al0+16 Ni0+4,24,success,,,293.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Ternary
9552,110818.cif,LuAlCu,Lu0+8 Al0+8 Cu0+8,24,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Ternary
96617,606994.cif,LuAlCu,Lu0+3 Al0+3 Cu0+3,9,success,,,293.0,0.101325,P6-2M,True,2.0,,189.0,P-62m,False,Ternary
97314,608382.cif,LuAlNi,Lu0+3 Al0+3 Ni0+3,9,success,,,293.0,0.101325,P6-2M,True,2.0,,189.0,P-62m,False,Ternary
82155,43993.cif,LuAs,Lu3+4 As3-4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
98515,610816.cif,LuAs,Lu0+4 As0+4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
99109,612125.cif,LuAu2,Lu0+2 Au0+4,6,success,,,293.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Fluorite/Rutile
82590,44435.cif,LuB2Os3,Lu0+1 B0+2 Os0+3,6,success,,,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
765,100774.cif,LuB2Ru,Lu3+4 B3-8 Ru3+4,16,success,0.085,Q,293.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Ternary
100496,614715.cif,LuB2Ru,Lu0+4 B0+8 Ru0+4,16,success,,,,,PNMA,True,2.0,62.0,62.0,Pnma,False,Ternary
6984,108063.cif,LuB2Ru3,Lu0+1 B0+2 Ru0+3,6,success,,,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
8196,109319.cif,LuB4,Lu3+4 B0.75-16,20,success,,,293.0,0.101325,P4/MBM,True,2.0,127.0,127.0,P4/mbm,False,Binary
8161,109284.cif,LuB6,Lu3+1 B0.50-6,7,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
82592,44437.cif,LuBPd3,Lu0+1 B0+1 Pd0+3,5,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Perovskite
82593,44438.cif,LuBRh3,Lu0+1 B0+1 Rh0+3,5,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Perovskite
101297,616321.cif,LuBe13,Lu0+8 Be0+104,112,success,,,293.0,0.101325,FM3-C,True,2.0,226.0,226.0,Fm-3c,False,Binary
1034,102020.cif,LuCd,Lu0+1 Cd0+1,2,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
105230,624039.cif,LuCo3,Lu0+9 Co0+27,36,success,,,293.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Binary
101570,61691.cif,LuCoC,Lu3+2 Co+2 C4-2,6,success,,,293.0,0.101325,P42/MMC,True,2.0,131.0,131.0,P4_2/mmc,False,Ternary
128063,76789.cif,LuCoC,Lu0+1 Co0+1 C0+1,4,success,,,293.0,0.101325,P4/MMM,True,2.0,123.0,123.0,P4/mmm,False,Ternary
75178,416546.cif,LuCuSn,Lu0+2 Cu0+2 Sn0+2,6,success,0.015,Q,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
84823,51065.cif,LuFeCuO4,Lu3+3 Cu2+3 Fe3+3 O2-12,24,success,0.0499,,,,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
2791,103659.cif,LuGa3,Lu0+1 Ga0+3,4,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
84819,51061.cif,LuGaCoO4,Lu3+3 Co2+3 Ga3+3 O2-12,24,success,0.0559,Q,296.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
84817,51059.cif,LuGaCuO4,Lu3+3 Cu2+3 Ga3+3 O2-12,24,success,0.0534,Q,296.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
89309,56067.cif,LuH2,Lu2+4 H-8,12,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Binary
111564,638278.cif,LuH2,Lu0+4 H0+8,12,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Fluorite/Rutile
54055,260838.cif,LuH2ClO2,Lu3+2 H+4 Cl-2 O2-4,12,success,0.0203,,140.0,0.101325,P121/M1,True,2.0,,11.0,P2_1/m,False,Quaternary
54059,260841.cif,LuH2ClO2,Lu3+4 H+8 Cl-4 O2-8,24,success,0.0259,,,,PNMA,True,2.0,62.0,62.0,Pnma,False,Quaternary
3495,104312.cif,LuHg,Lu0+1 Hg0+1,2,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
75308,416693.cif,LuI3O10,Lu3+8 I5+24 O2-80,112,success,0.02,,,,C12/C1,True,2.0,15.0,15.0,C2/c,False,Ternary
142539,91459.cif,LuI3O10,Lu3+4 I-12 O2-40,56,success,0.026,,153.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Ternary
87566,54041.cif,LuNiBC,Lu3+2 Ni2+2 B3-2 C2-2,8,success,,,293.0,0.101325,P4/NMMZ,True,2.0,129.0,129.0,P4/nmm,False,Quaternary
126995,75610.cif,LuNiBC,Lu0+2 Ni0+2 B0+2 C0+2,8,success,0.028,Q,296.0,0.101325,P4/NMMZ,True,2.0,129.0,129.0,P4/nmm,False,Quaternary
139350,88247.cif,LuNiGe,Lu0+4 Ni0+4 Ge0+4,12,success,0.079,Q,293.0,0.101325,PNMA,True,2.0,62.0,62.0,Pnma,False,Ternary
139351,88248.cif,LuNiGe,Lu0+16 Ni0+16 Ge0+16,48,success,0.037,Q,293.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Ternary
32262,170343.cif,LuNiGe2,Lu0+8 Ni0+8 Ge0+16,32,success,0.0271,Q,293.0,0.101325,IMMM,True,2.0,71.0,71.0,Immm,False,Ternary
111178,636922.cif,LuNiGe2,Lu0+4 Ni0+4 Ge0+8,16,success,,,293.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Ternary
83015,44913.cif,LuNiSb,Lu0+4 Ni0+4 Sb0+4,12,success,,,293.0,0.101325,F4-3M,True,2.0,216.0,216.0,F-43m,False,Ternary
40627,200024.cif,LuO3,Lu3+8 O2-24,32,success,0.0489,,293.0,0.101325,IM3-,True,2.0,204.0,204.0,Im-3,False,Binary
4041,104820.cif,LuPt3,Lu0+1 Pt0+3,4,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
4042,104821.cif,LuRh,Lu0+1 Rh0+1,2,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Rocksalt/Zincblende/CsCl
83020,44918.cif,LuS2,Lu0+8 S0+16,24,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Fluorite/Rutile
112641,642566.cif,LuS2,Lu4+2 S2-4,6,success,,,293.0,0.101325,P4/NMMZ,True,2.0,129.0,129.0,P4/nmm,False,Fluorite/Rutile
83022,44921.cif,LuSe,Lu0+4 Se0+4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
75907,417449.cif,LuSeO3F,Lu3+2 Se4+2 O2-6 F-2,12,success,0.0224,Q,293.0,0.101325,P1-,True,2.0,2.0,2.0,P-1,False,Quaternary
77626,419588.cif,LuSeO3F,Lu3+4 Se4+4 O2-12 F-4,24,success,0.0348,,100.0,0.101325,P121/C1,True,2.0,14.0,14.0,P2_1/c,False,Quaternary
112653,642612.cif,LuSi,Lu0+4 Si0+4,8,success,,,293.0,0.101325,CMCM,True,2.0,63.0,63.0,Cmcm,False,Rocksalt/Zincblende/CsCl
83023,44922.cif,LuTe,Lu0+4 Te0+4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Rocksalt/Zincblende/CsCl
4050,104829.cif,LuTl3,Lu0+1 Tl0+3,4,success,,,293.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Binary
16796,156100.cif,Mg(AlSi)2,Mg2+1 Al3+2 Si4-2,5,success,0.039,,293.0,0.101325,P3-M1,True,2.0,164.0,164.0,P-3m1,False,Ternary
27147,165649.cif,Mg(BH3)2,Mg2+4 B-8 H0+24,36,success,,,293.0,0.101325,P1,True,2.0,1.0,14.0,P2_1/c,False,Ternary
27149,165650.cif,Mg(BH3)2,Mg2+4 B-8 H0+24,36,success,,,293.0,0.101325,P1,True,2.0,1.0,1.0,P1,False,Ternary
74163,415256.cif,Mg(CoGe)6,Mg0+1 Co0+6 Ge0+6,13,success,0.0285,Q,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
73885,41461.cif,Mg(FeGe)6,Mg0+1 Fe0+6 Ge0+6,13,success,0.07,,293.0,0.101325,P6/MMM,True,2.0,191.0,191.0,P6/mmm,False,Ternary
141208,90154.cif,Mg(Hg11N3)2,Mg0+2 Hg0+44 N3-12,58,success,0.039,,183.0,0.101325,I4/M,True,2.0,,87.0,I4/m,False,Ternary
141209,90155.cif,Mg(Hg11N3)2,Mg0+2 Hg0+44 N3-12,66,success,0.04,,183.0,0.101325,I4/MMM,True,2.0,139.0,139.0,I4/mmm,False,Ternary
74592,415820.cif,Mg(IO3)2,Mg2+4 I5+8 O2-24,36,success,0.0581,Q,293.0,0.101325,P1211,True,2.0,4.0,4.0,P2_1,False,Ternary
148999,9747.cif,Mg(IO3)2,Mg2+1 I5+2 O2-6,10,success,,,287.0,0.101325,P63,True,2.0,173.0,173.0,P6_3,False,Ternary
70471,410244.cif,Mg(IO8)2,Mg2+2 I7+4 O2-32,38,success,0.0285,Q,293.0,0.101325,P1211,True,2.0,4.0,4.0,P2_1,False,Ternary
95061,603874.cif,Mg(InSe2)2,In3+6 Mg2+3 Se2-12,21,success,,,293.0,0.101325,R3MH,True,2.0,,160.0,R3m,False,Spinel
8176,109299.cif,Mg(RhO2)2,Mg2+8 Rh3+16 O2-32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Spinel
112680,642718.cif,Mg(RhO2)2,Mg0+8 Rh0+16 O0+32,56,success,,,293.0,0.101325,FD3-MS,True,2.0,227.0,227.0,Fd-3m,False,Spinel
18620,157802.cif,Mg0.06Cr2.94Cu3O6,Cr3+2.94 Mg2+0.06 Cu1.02+3 O2-6,12,success,0.043,Q,293.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
24540,163256.cif,Mg0.06Cr2.94Cu3O6,Cr3+2.94 Mg2+0.06 Cu+3 O2-6,12,success,0.006,Q,300.0,0.101325,R3-MH,True,2.0,,166.0,R-3m,False,Quaternary
18537,157725.cif,Mg0.1Zn1.9O2,Mg2+0.1 Zn2+1.9 O2-2,4,success,0.04,Q,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
18283,157487.cif,Mg0.216Ti0.35Nb0.434Pb1O3,Ti4+0.35 Nb5+0.434 Mg2+0.216 Pb2+1 O2-3,5,success,0.0509,,293.0,0.101325,P4MM,True,2.0,,99.0,P4mm,False,Other
18538,157726.cif,Mg0.2Zn1.8O2,Zn2+1.8 Mg2+0.2 O2-2,4,success,0.04,Q,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
14414,153900.cif,Mg0.303Ti0.09Nb0.607Pb1O3,Mg2+0.303 Nb5+0.607 Ti4+0.09 Pb2+1 O2-3,5,success,0.0798,Q,300.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Other
68803,40599.cif,Mg0.333Nb0.667Pb0.9996O3,Mg2+0.333 Nb5+0.667 Pb2+0.9996 O2-3,61,success,0.0805,,5.0,0.101325,PM3-M,True,2.0,221.0,221.0,Pm-3m,False,Quaternary
18539,157727.cif,Mg0.3Zn1.7O2,Zn2+1.7 Mg2+0.3 O2-2,4,success,0.04,Q,293.0,0.101325,P63MC,True,2.0,186.0,186.0,P6_3mc,False,Ternary
16531,155861.cif,Mg0.474Ti0.58Nb0.946Pb2O6,Ti4+0.58 Nb5+0.946 Mg2+0.474 Pb2+2 O2-6,10,success,0.0307,,80.0,0.101325,C1M1,True,2.0,,8.0,Cm,False,Other
4054,104832.cif,Mg0.4Mn3.6Se4,Mg2+0.4 Mn2+3.6 Se2-4,8,success,,,293.0,0.101325,F4-3M,True,2.0,216.0,216.0,F-43m,False,Ternary
112668,642660.cif,Mg0.4Mn3.6Se4,Mg2+0.4 Mn2+3.6 Se2-4,8,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
59800,28634.cif,Mg0.5Pb1W0.5O3,Mg2+0.5 W6+0.5 Pb2+1 O2-3,5,success,,,293.0,0.101325,PMMM,True,2.0,47.0,221.0,Pm-3m,False,Quaternary
108205,62996.cif,Mg0.5Zr3.5O7.488,Mg2+0.5 Zr4+3.5 O2-7.488,52,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
108209,62997.cif,Mg0.5Zr3.5O7.488,Zr4+3.5 Mg2+0.5 O2-7.488,52,success,,,293.0,0.101325,FM3-M,True,2.0,225.0,225.0,Fm-3m,False,Ternary
17477,156741.cif,Mg0.6Cd5.4C6O18,Cd2+5.4 Mg2+0.6 C4+6 O2-18,30,success,,Q,293.0,0.101325,R3-CH,True,2.0,,167.0,R-3c,False,Quaternary
126586,75189.cif,Mg0.6Ti11.4O20,Mg2+0.6 Ti3.40+11.4 O2-20,32,success,0.04,Q,293.0,0.101325,C12/M1,True,2.0,12.0,12.0,C2/m,False,Ternary
