mp_id,reduced_formula,atoms,polymorphs,elements,sg,sg_num,packing_density,occupied_volume,unit_cell_volume,perovskite,polyhedron,cn,binary,ternary,prototype,ox_state
cifs/mp-10009.cif,GaTe,8,1,"['Ga', 'Te']",P 63/m m c,194,0.303490407,82.78724961,272.7837447,False,8,7,True,False,Rocksalt/Zincblende/CsCl,"{'Ga': 2.0, 'Te': -2.0}"
cifs/mp-1001011.cif,TaO3,16,1,"['Ta', 'O']",I m -3,204,0.250319719,15.48438659,61.85843711,False,4,6,True,False,Binary,{}
cifs/mp-1001017.cif,Zn(InSe2)2,14,1,"['Zn', 'In', 'Se']",F d -3 m,227,0.369588442,133.9711243,362.4873213,False,14,10,False,True,Spinel,"{'Zn': 2.0, 'In': 3.0, 'Se': -2.0}"
cifs/mp-1001024.cif,Y2MgS4,14,1,"['Y', 'Mg', 'S']",F d -3 m,227,0.455850336,159.5007534,349.897194,False,6,10,False,True,Spinel,"{'Y': 3.0, 'Mg': 2.0, 'S': -2.0}"
cifs/mp-1001117.cif,Mn3N2,5,1,"['Mn', 'N']",C 2/m,12,0.775321043,36.78281399,47.44204267,False,3,9,True,False,Binary,"{'Mn': 2.0, 'N': -3.0}"
cifs/mp-10014.cif,TaS2,3,1,"['Ta', 'S']",R 3 m,160,0.320180363,21.14763095,66.04911906,False,1,6,True,False,Fluorite/Rutile,"{'Ta': 4.0, 'S': -2.0}"
cifs/mp-10015.cif,SiOs,2,1,"['Si', 'Os']",P m -3 m,221,0.570237701,14.77805184,25.91559945,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Si': -4.0, 'Os': 4.0}"
cifs/mp-1001571.cif,CaFeO3,5,1,"['Ca', 'Fe', 'O']",P m -3 m,221,0.684171439,38.63740085,56.4732736,True,2,18,False,True,Perovskite,"{'Ca': 2.0, 'Fe': 4.0, 'O': -2.0}"
cifs/mp-1001605.cif,PrBi,2,1,"['Pr', 'Bi']",P 4/m m m,123,0.686097128,43.67913346,63.66319242,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Pr': 3.0, 'Bi': -3.0}"
cifs/mp-1001780.cif,LuCuS2,4,1,"['Lu', 'Cu', 'S']",P 3 m 1,156,0.523883404,41.13287261,78.51531909,False,2,10,False,True,Ternary,"{'Lu': 3.0, 'Cu': 1.0, 'S': -2.0}"
cifs/mp-1001783.cif,LiSnS2,4,1,"['Li', 'Sn', 'S']",R -3 m,166,0.42969274,33.91768149,78.93473251,False,2,6,False,True,Ternary,"{'Li': 1.0, 'Sn': 3.0, 'S': -2.0}"
cifs/mp-1001784.cif,LiTiS2,4,1,"['Li', 'Ti', 'S']",R -3 m,166,0.506859762,32.64167127,64.39980777,False,2,6,False,True,Ternary,"{'Li': 1.0, 'Ti': 3.0, 'S': -2.0}"
cifs/mp-1001787.cif,LiRh3,4,1,"['Li', 'Rh']",I m m 2,44,0.795487703,43.68803464,54.91981141,False,4,17,True,False,Binary,{}
cifs/mp-1001824.cif,IrC,2,1,"['Ir', 'C']",F m -3 m,225,0.548874157,11.74274974,21.39424781,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ir': 4.0, 'C': -4.0}"
cifs/mp-1001825.cif,LiBe,4,1,"['Li', 'Be']",P 21/m,11,0.790134809,35.2381976,44.59770305,False,4,20,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1001827.cif,IrC,2,1,"['Ir', 'C']",P -6 m 2,187,0.545138265,11.74274974,21.54086494,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ir': 4.0, 'C': -4.0}"
cifs/mp-1001828.cif,WN,2,1,"['W', 'N']",F -4 3 m,216,0.448797468,11.45634121,25.526751,False,1,4,True,False,Rocksalt/Zincblende/CsCl,"{'W': 3.0, 'N': -3.0}"
cifs/mp-1001831.cif,LiB,4,1,"['Li', 'B']",F d -3 m,227,1.092388887,30.68498265,28.08979752,False,4,4,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1001833.cif,InBi,2,1,"['In', 'Bi']",F -4 3 m,216,0.406099532,32.7558158,80.65957529,False,2,4,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1001834.cif,HfN,2,1,"['Hf', 'N']",P m -3 m,221,0.74990514,16.74887763,22.33466172,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Hf': 2.0, 'N': -2.0}"
cifs/mp-1001835.cif,LiB,4,1,"['Li', 'B']",P 63/m m c,194,0.706243037,30.68498265,43.44819138,False,4,14,True,False,Rocksalt/Zincblende/CsCl,"{'Li': 1.0, 'B': -1.0}"
cifs/mp-1001836.cif,MnGa,2,1,"['Mn', 'Ga']",P 4/m m m,123,0.771456648,20.6968124,26.82822484,False,2,12,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1001843.cif,HoP,2,1,"['Ho', 'P']",P m -3 m,221,0.646909468,26.63808771,41.17745841,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Ho': 3.0, 'P': -3.0}"
cifs/mp-1001913.cif,HoBi,2,1,"['Ho', 'Bi']",P m -3 m,221,0.676484443,39.60658218,58.54766152,False,2,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1001914.cif,Li2SnIr,4,1,"['Li', 'Sn', 'Ir']",F m -3 m,225,0.843065986,48.61614631,57.66588517,False,4,8,False,True,Ternary,{}
cifs/mp-1001916.cif,HfN,2,1,"['Hf', 'N']",F -4 3 m,216,0.566103307,16.74887763,29.58625647,False,1,4,True,False,Rocksalt/Zincblende/CsCl,"{'Hf': 3.0, 'N': -3.0}"
cifs/mp-10020.cif,ScC,2,1,"['Sc', 'C']",F m -3 m,225,0.722932113,18.59403972,25.72031229,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Sc': 3.0, 'C': -3.0}"
cifs/mp-1002063.cif,SnS2,6,1,"['Sn', 'S']",I -4 2 d,122,0.236194919,42.2952619,179.0693133,False,2,4,True,False,Fluorite/Rutile,"{'Sn': 4.0, 'S': -2.0}"
cifs/mp-1002106.cif,HfPd,2,1,"['Hf', 'Pd']",P m -3 m,221,0.73517762,27.09257145,36.85173582,False,2,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002117.cif,TcN,2,1,"['Tc', 'N']",P m -3 m,221,0.594457087,11.45634121,19.27193984,False,1,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002122.cif,HfIr,2,1,"['Hf', 'Ir']",P m -3 m,221,0.730777207,25.90452582,35.44791157,False,2,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002124.cif,HfC,2,1,"['Hf', 'C']",F -4 3 m,216,0.53142659,17.03528616,32.0557655,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Hf': 4.0, 'C': -4.0}"
cifs/mp-1002136.cif,LaAu,4,1,"['La', 'Au']",C m c m,63,0.733537512,82.73070094,112.7831904,False,4,7,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002165.cif,GeC,2,1,"['Ge', 'C']",F m -3 m,225,0.455688379,9.617985909,21.1064981,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ge': 3.0, 'C': -3.0}"
cifs/mp-1002181.cif,TcN,2,1,"['Tc', 'N']",F -4 3 m,216,0.473633611,11.45634121,24.18819301,False,1,4,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002182.cif,TcN,2,1,"['Tc', 'N']",F m -3 m,225,0.566473406,11.45634121,20.22397006,False,1,6,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002183.cif,TcB,2,1,"['Tc', 'B']",P m -3 m,221,0.630595223,12.87843548,20.42266578,False,2,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002184.cif,TcB,2,1,"['Tc', 'B']",F -4 3 m,216,0.485482898,12.87843548,26.52706312,False,2,4,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002187.cif,TcB,2,1,"['Tc', 'B']",F m -3 m,225,0.602620568,12.87843548,21.3707201,False,2,6,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002188.cif,TcB,2,1,"['Tc', 'B']",P -6 m 2,187,0.608504301,12.87843548,21.16408292,False,2,6,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1002206.cif,SiC,2,1,"['Si', 'C']",F m -3 m,225,0.422157631,7.012034803,16.60999183,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Si': 4.0, 'C': -4.0}"
cifs/mp-1002207.cif,ReN,2,1,"['Re', 'N']",P m -3 m,221,0.573002984,11.45634121,19.99351055,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Re': 3.0, 'N': -3.0}"
cifs/mp-1002209.cif,ReN,2,1,"['Re', 'N']",F -4 3 m,216,0.464078947,11.45634121,24.68619031,False,1,4,True,False,Rocksalt/Zincblende/CsCl,"{'Re': 3.0, 'N': -3.0}"
cifs/mp-1002210.cif,EuS,2,1,"['Eu', 'S']",P m -3 m,221,0.683014007,30.71063899,44.96341026,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Eu': 2.0, 'S': -2.0}"
cifs/mp-1002219.cif,TlSb,2,1,"['Tl', 'Sb']",F -4 3 m,216,0.529816072,41.50096255,78.33088638,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Tl': 3.0, 'Sb': -3.0}"
cifs/mp-1002220.cif,TmSb,2,1,"['Tm', 'Sb']",P m -3 m,221,0.664355087,35.21934804,53.01283714,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Tm': 3.0, 'Sb': -3.0}"
cifs/mp-1002222.cif,TlN,2,1,"['Tl', 'N']",F m -3 m,225,0.987196596,29.88125852,30.26880223,False,1,6,True,False,Rocksalt/Zincblende/CsCl,"{'Tl': 3.0, 'N': -3.0}"
cifs/mp-1002226.cif,ErAs,2,1,"['Er', 'As']",P m -3 m,221,0.645597702,28.81992381,44.64068523,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Er': 3.0, 'As': -3.0}"
cifs/mp-1002227.cif,RbSb,2,1,"['Rb', 'Sb']",F m -3 m,225,0.612436278,67.13164622,109.6140915,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Rb': 1.0, 'Sb': -1.0}"
cifs/mp-1002228.cif,PtC,2,1,"['Pt', 'C']",P m -3 m,221,0.525833509,11.74274974,22.33168779,False,2,8,True,False,Rocksalt/Zincblende/CsCl,"{'Pt': 4.0, 'C': -4.0}"
cifs/mp-1002229.cif,ErN,2,1,"['Er', 'N']",P m -3 m,221,0.906149063,23.59964401,26.04388723,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Er': 3.0, 'N': -3.0}"
cifs/mp-1002568.cif,MgMn2O4,14,1,"['Mg', 'Mn', 'O']",P 1,1,0.50911798,40.74436232,80.02931326,False,6,6,False,True,Spinel,"{'Mg': 2.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1002569.cif,MgMnO2,8,1,"['Mg', 'Mn', 'O']",P n n m,58,0.634802018,54.88152926,86.45456015,False,4,6,False,True,Ternary,"{'Mg': 2.0, 'Mn': 2.0, 'O': -2.0}"
cifs/mp-1002570.cif,KMnO2,16,1,"['K', 'Mn', 'O']",P 1,1,1.0255357,57.90583579,56.46398834,False,8,10,False,True,Ternary,"{'K': 1.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1002571.cif,NaMn2O4,7,1,"['Na', 'Mn', 'O']",P -1,2,0.58712266,51.03621986,86.92599239,False,3,6,False,True,Spinel,"{'Na': 1.0, 'Mn': 3.5, 'O': -2.0}"
cifs/mp-1002572.cif,LiMnO2,16,1,"['Li', 'Mn', 'O']",P 1,1,0.684632833,52.14729646,76.16826708,False,8,6,False,True,Ternary,"{'Li': 1.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1002574.cif,KMnO2,16,1,"['K', 'Mn', 'O']",P 1,1,0.911621528,115.8116716,127.0392022,False,8,10,False,True,Ternary,"{'K': 1.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-10027.cif,TiSe,4,1,"['Ti', 'Se']",P 63/m m c,194,0.502595313,35.72933325,71.08966667,False,4,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ti': 2.0, 'Se': -2.0}"
cifs/mp-10033.cif,NbS2,6,1,"['Nb', 'S']",P 63/m m c,194,0.325977742,42.2952619,129.7489257,False,2,6,True,False,Fluorite/Rutile,"{'Nb': 4.0, 'S': -2.0}"
cifs/mp-1003311.cif,CaMn2O4,7,1,"['Ca', 'Mn', 'O']",P 1,1,0.560493661,51.03621986,91.05583767,False,3,11,False,True,Spinel,"{'Ca': 2.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1003312.cif,KMn4O8,13,1,"['K', 'Mn', 'O']",C 2/m,12,0.49157161,97.81662886,198.987547,False,5,6,False,True,Ternary,"{'K': 1.0, 'Mn': 3.75, 'O': -2.0}"
cifs/mp-1003313.cif,Li2Mn3O6,22,1,"['Li', 'Mn', 'O']",P 1,1,0.611908666,65.45089415,106.9618683,False,10,6,False,True,Ternary,"{'Li': 1.0, 'Mn': 3.333333333333333, 'O': -2.0}"
cifs/mp-1003316.cif,KMn4O8,13,1,"['K', 'Mn', 'O']",I 4/m,87,0.656879265,97.81662886,148.9111227,False,5,14,False,True,Ternary,"{'K': 1.0, 'Mn': 3.75, 'O': -2.0}"
cifs/mp-1003322.cif,CaMnO2,16,1,"['Ca', 'Mn', 'O']",P 1,1,0.744335902,75.46524433,101.3860061,False,8,6,False,True,Ternary,"{'Ca': 2.0, 'Mn': 2.0, 'O': -2.0}"
cifs/mp-1003484.cif,MgMn4O8,13,1,"['Mg', 'Mn', 'O']",P 1,1,0.441238577,67.3515577,152.6420426,False,5,6,False,True,Ternary,"{'Mg': 2.0, 'Mn': 3.5, 'O': -2.0}"
cifs/mp-1003486.cif,CaMnO2,16,1,"['Ca', 'Mn', 'O']",F d -3 m,227,0.741684765,150.9304887,203.4968168,False,8,6,False,True,Ternary,"{'Ca': 2.0, 'Mn': 2.0, 'O': -2.0}"
cifs/mp-1003637.cif,LiMn3O6,10,1,"['Li', 'Mn', 'O']",C m,8,0.515424636,52.68084361,102.2086255,False,4,10,False,True,Ternary,"{'Li': 1.0, 'Mn': 3.666666666666666, 'O': -2.0}"
cifs/mp-1003766.cif,NaMn2O4,14,1,"['Na', 'Mn', 'O']",P m c 21,26,0.629064164,102.0724397,162.2607766,False,6,13,False,True,Spinel,"{'Na': 1.0, 'Mn': 3.5, 'O': -2.0}"
cifs/mp-1003769.cif,Li3Mn4O8,15,1,"['Li', 'Mn', 'O']",C 2/m,12,0.620057557,91.52454238,147.6065266,False,7,11,False,True,Ternary,"{'Li': 1.0, 'Mn': 3.25, 'O': -2.0}"
cifs/mp-10038.cif,Er3AlC,5,1,"['Er', 'Al', 'C']",P m -3 m,221,0.515981166,76.96587842,149.1641237,False,5,8,False,True,Perovskite,{}
cifs/mp-1003854.cif,KMnO2,16,1,"['K', 'Mn', 'O']",C 2,5,1.046222662,231.6233432,221.3901033,False,8,6,False,True,Ternary,"{'K': 1.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1003856.cif,MgMnO2,16,1,"['Mg', 'Mn', 'O']",P 1,1,0.65349585,109.7630585,167.9629006,False,8,6,False,True,Ternary,"{'Mg': 2.0, 'Mn': 2.0, 'O': -2.0}"
cifs/mp-1004.cif,Nb3Si,4,1,"['Nb', 'Si']",P m -3 m,221,0.644324972,43.88543138,68.11071005,False,4,12,True,False,Binary,{}
cifs/mp-1004037.cif,CaMnO2,16,1,"['Ca', 'Mn', 'O']",P n m a,62,0.719521611,150.9304887,209.7650527,False,8,6,False,True,Ternary,"{'Ca': 2.0, 'Mn': 2.0, 'O': -2.0}"
cifs/mp-10041.cif,Tb3AlC,5,1,"['Tb', 'Al', 'C']",P m -3 m,221,0.495883095,76.96587842,155.2097242,False,5,8,False,True,Perovskite,{}
cifs/mp-1004373.cif,LiMnO2,16,1,"['Li', 'Mn', 'O']",P n m a,62,0.678816951,104.2945929,153.6417039,False,8,6,False,True,Ternary,"{'Li': 1.0, 'Mn': 3.0, 'O': -2.0}"
cifs/mp-1004375.cif,MgMn4O8,13,1,"['Mg', 'Mn', 'O']",I m m 2,44,0.446590406,67.3515577,150.8128181,False,5,10,False,True,Ternary,"{'Mg': 2.0, 'Mn': 3.5, 'O': -2.0}"
cifs/mp-10044.cif,BAs,2,1,"['B', 'As']",F -4 3 m,216,0.319600192,8.943067087,27.98204539,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'B': 3.0, 'As': -3.0}"
cifs/mp-10048.cif,GaAs,2,1,"['Ga', 'As']",P 4/m m m,123,0.386662067,15.57339838,40.2765094,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ga': 1.0, 'As': -1.0}"
cifs/mp-10049.cif,MnAsRu,9,1,"['Mn', 'As', 'Ru']",P -6 2 m,189,0.605495111,81.20231611,134.1089543,False,9,30,False,True,Ternary,{}
cifs/mp-10052.cif,TiAs,4,1,"['Ti', 'As']",P 63/m m c,194,0.501526345,35.72933325,71.2411893,False,4,6,True,False,Rocksalt/Zincblende/CsCl,"{'Ti': 3.0, 'As': -3.0}"
cifs/mp-1005719.cif,Sm3Np,4,1,"['Sm', 'Np']",P m -3 m,221,0.799047924,102.0148438,127.6704949,False,4,12,True,False,Binary,{}
cifs/mp-1005752.cif,Sm3In,8,1,"['Sm', 'In']",C m c m,63,0.792624014,190.3281549,240.1241339,False,8,12,True,False,Binary,{}
cifs/mp-1006059.cif,Tl3Bi,8,1,"['Tl', 'Bi']",C m c m,63,0.796215637,206.7000414,259.6030922,False,8,8,True,False,Binary,"{'Tl': 1.0, 'Bi': -3.0}"
cifs/mp-1006132.cif,Hf3Pb,8,1,"['Hf', 'Pb']",C m c m,63,0.792770553,142.4492357,179.6853265,False,8,16,True,False,Binary,{}
cifs/mp-1006164.cif,PmPu3,8,1,"['Pm', 'Pu']",C m c m,63,0.807401055,187.7394826,232.5232069,False,8,12,True,False,Binary,{}
cifs/mp-1006226.cif,ZnBi,16,1,"['Zn', 'Bi']",P b c a,61,0.484176228,219.706235,453.7732801,False,16,5,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1006245.cif,ErNp3,4,1,"['Er', 'Np']",P m -3 m,221,0.869442096,89.79719002,103.281392,False,4,12,True,False,Binary,{}
cifs/mp-1006246.cif,CeSm3,4,1,"['Ce', 'Sm']",P m -3 m,221,0.811443621,106.0873951,130.7390832,False,4,12,True,False,Binary,{}
cifs/mp-1006328.cif,LiCeSn,24,1,"['Li', 'Ce', 'Sn']",C m c 21,36,0.699912553,416.4955989,595.0680509,False,24,38,False,True,Ternary,{}
cifs/mp-1006330.cif,Ce3Cu,4,1,"['Ce', 'Cu']",P m -3 m,221,0.93176075,89.87154104,96.45345228,False,4,12,True,False,Binary,{}
cifs/mp-1006351.cif,CeY3,8,1,"['Ce', 'Y']",C m c m,63,0.780207156,199.6178444,255.8523629,False,8,12,True,False,Binary,{}
cifs/mp-10064.cif,SiO2,3,1,"['Si', 'O']",F m -3 m,225,0.306901566,7.384837131,24.06255933,False,1,8,True,False,Fluorite/Rutile,"{'Si': 4.0, 'O': -2.0}"
cifs/mp-1006878.cif,BaO2,3,1,"['Ba', 'O']",C m m m,65,0.772494279,43.43932522,56.23255268,False,1,8,True,False,Fluorite/Rutile,"{'Ba': 2.0, 'O': -1.0}"
cifs/mp-1006882.cif,CdC,2,1,"['Cd', 'C']",F -4 3 m,216,0.488365053,17.03528616,34.88227928,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Cd': 2.0, 'C': -2.0}"
cifs/mp-1006884.cif,CoMo,2,1,"['Co', 'Mo']",P m -3 m,221,0.854887175,23.07604524,26.99308859,False,2,8,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1006886.cif,CeS,2,1,"['Ce', 'S']",P m -3 m,221,0.708662551,30.71063899,43.33605459,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Ce': 2.0, 'S': -2.0}"
cifs/mp-1007.cif,DySb,2,1,"['Dy', 'Sb']",F m -3 m,225,0.589903531,35.21934804,59.70357216,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Dy': 3.0, 'Sb': -3.0}"
cifs/mp-1007656.cif,HfPd3,4,1,"['Hf', 'Pd']",P m -3 m,221,0.772470273,50.08065209,64.83181796,False,4,16,True,False,Binary,{}
cifs/mp-1007660.cif,IrN,4,1,"['Ir', 'N']",P 42/m m c,131,0.503250214,22.91268242,45.52940423,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Ir': 3.0, 'N': -3.0}"
cifs/mp-1007661.cif,InSb,4,1,"['In', 'Sb']",P 63 m c,186,0.387685757,56.73716332,146.3483304,False,4,4,True,False,Rocksalt/Zincblende/CsCl,"{'In': 3.0, 'Sb': -3.0}"
cifs/mp-1007664.cif,InPd3,4,1,"['In', 'Pd']",I 4/m m m,139,0.757149159,50.08065209,66.14370694,False,4,12,True,False,Binary,{}
cifs/mp-1007666.cif,HoAu,4,1,"['Ho', 'Au']",C m c m,63,0.690883827,65.51058441,94.82141835,False,4,7,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1007685.cif,InAgSe2,4,1,"['In', 'Ag', 'Se']",R -3 m,166,0.490850077,45.49706841,92.69035609,False,4,6,False,True,Ternary,"{'In': 3.0, 'Ag': 1.0, 'Se': -2.0}"
cifs/mp-1007691.cif,HfPt,4,1,"['Hf', 'Pt']",C m c m,63,0.684269643,51.80905165,75.71437982,False,4,7,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1007692.cif,HfPd,4,1,"['Hf', 'Pd']",C m c m,63,0.723257036,54.18514289,74.91823817,False,4,7,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1007776.cif,TlP,2,1,"['Tl', 'P']",F -4 3 m,216,0.57446242,32.91970222,57.30523197,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Tl': 3.0, 'P': -3.0}"
cifs/mp-1007778.cif,TlN,2,1,"['Tl', 'N']",F -4 3 m,216,0.81570415,29.88125852,36.6324709,False,1,4,True,False,Rocksalt/Zincblende/CsCl,"{'Tl': 3.0, 'N': -3.0}"
cifs/mp-10078.cif,TbTiGe,6,1,"['Tb', 'Ti', 'Ge']",I 4/m m m,139,0.656281911,84.24913739,128.3733956,False,6,18,False,True,Ternary,"{'Tb': 2.0, 'Ti': 2.0, 'Ge': -4.0}"
cifs/mp-1007821.cif,GaCo2Ni,4,1,"['Ga', 'Co', 'Ni']",F m -3 m,225,0.874571209,40.12075618,45.87477357,False,4,8,False,True,Ternary,{}
cifs/mp-1007853.cif,Fe3Ni,4,1,"['Fe', 'Ni']",F m -3 m,225,0.964629141,44.78811567,46.43039874,False,4,22,True,False,Binary,{}
cifs/mp-1007854.cif,FeNi3,4,1,"['Fe', 'Ni']",F m -3 m,225,0.950430006,42.41202442,44.62403769,False,4,22,True,False,Binary,{}
cifs/mp-1007855.cif,FeNi3,4,1,"['Fe', 'Ni']",I 4/m m m,139,0.959429417,42.41202442,44.20546596,False,4,12,True,False,Binary,{}
cifs/mp-1007862.cif,Fe3Ni,4,1,"['Fe', 'Ni']",I 4/m m m,139,0.964871585,44.78811567,46.41873216,False,4,12,True,False,Binary,{}
cifs/mp-1007881.cif,FeB,4,1,"['Fe', 'B']",C m c m,63,0.876145905,28.13296221,32.10990549,False,4,16,True,False,Rocksalt/Zincblende/CsCl,"{'Fe': 3.0, 'B': -3.0}"
cifs/mp-1007918.cif,DyAu,4,1,"['Dy', 'Au']",C m c m,63,0.682346159,65.51058441,96.00784524,False,4,7,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1007922.cif,CuI,4,1,"['Cu', 'I']",C m c m,63,0.362559455,43.60007004,120.2563315,False,2,5,True,False,Rocksalt/Zincblende/CsCl,"{'Cu': 1.0, 'I': -1.0}"
cifs/mp-1007923.cif,CrNi3,4,1,"['Cr', 'Ni']",I 4/m m m,139,0.965192022,42.41202442,43.94154061,False,4,12,True,False,Binary,{}
cifs/mp-1007975.cif,CrNi3,4,1,"['Cr', 'Ni']",F m -3 m,225,0.947510998,42.41202442,44.76151149,False,4,22,True,False,Binary,{}
cifs/mp-1007992.cif,CrH,4,1,"['Cr', 'H']",P 63/m m c,194,0.796201627,23.11898034,29.03659019,False,2,6,True,False,Rocksalt/Zincblende/CsCl,{}
cifs/mp-1008223.cif,CaSe,2,1,"['Ca', 'Se']",F -4 3 m,216,0.428522841,30.79965078,71.87400019,False,2,4,True,False,Rocksalt/Zincblende/CsCl,"{'Ca': 2.0, 'Se': -2.0}"
cifs/mp-1008274.cif,Co3W,4,1,"['Co', 'W']",P m -3 m,221,0.881767019,41.2239788,46.75155444,False,4,12,True,False,Binary,{}
cifs/mp-1008275.cif,Cr3Ni,4,1,"['Cr', 'Ni']",F m -3 m,225,0.937531011,44.78811567,47.77240982,False,4,22,True,False,Binary,{}
cifs/mp-1008278.cif,Cr3Ni,4,1,"['Cr', 'Ni']",P m -3 m,221,0.984972762,44.78811567,45.4714256,False,4,12,True,False,Binary,{}
cifs/mp-1008279.cif,Co3Mo,4,1,"['Co', 'Mo']",P m -3 m,221,0.941762035,43.68803464,46.38967493,False,4,12,True,False,Binary,{}
cifs/mp-1008280.cif,CrCo3,4,1,"['Cr', 'Co']",P m -3 m,221,1.005041953,42.41202442,42.19925773,False,4,12,True,False,Binary,{}
cifs/mp-1008282.cif,Cr3Fe,4,1,"['Cr', 'Fe']",F m -3 m,225,0.990167866,45.97616129,46.43269375,False,4,22,True,False,Binary,{}
cifs/mp-1008285.cif,Cr3Fe,4,1,"['Cr', 'Fe']",P m -3 m,221,1.008208492,45.97616129,45.60183894,False,4,12,True,False,Binary,{}
cifs/mp-1008349.cif,Co3Ni,4,1,"['Co', 'Ni']",P m -3 m,221,0.949988417,41.2239788,43.39419096,False,4,12,True,False,Binary,{}
cifs/mp-1008471.cif,CdTe,4,1,"['Cd', 'Te']",C m c m,63,0.448293219,54.18514289,120.8698696,False,4,5,True,False,Rocksalt/Zincblende/CsCl,"{'Cd': 2.0, 'Te': -2.0}"
cifs/mp-1008472.cif,CdSiP2,4,1,"['Cd', 'Si', 'P']",F m -3 m,225,0.425636195,29.5513913,69.4287555,False,4,8,False,True,Ternary,"{'Cd': 2.0, 'Si': 2.0, 'P': -2.0}"
cifs/mp-1008483.cif,CdN,4,1,"['Cd', 'N']",P 63/m m c,194,0.588561428,33.49775527,56.91462895,False,2,6,True,False,Rocksalt/Zincblende/CsCl,"{'Cd': 2.0, 'N': -2.0}"
cifs/mp-1008487.cif,BW,4,1,"['B', 'W']",C m c m,63,0.6103336,25.75687097,42.20129939,False,4,16,True,False,Rocksalt/Zincblende/CsCl,"{'B': -3.0, 'W': 3.0}"
cifs/mp-1008488.cif,BiPd,4,1,"['Bi', 'Pd']",P 63/m m c,194,0.615567502,57.30265,93.08914106,False,4,14,True,False,Rocksalt/Zincblende/CsCl,"{'Bi': -3.0, 'Pd': 3.0}"
cifs/mp-1008489.cif,CdN,2,1,"['Cd', 'N']",P m -3 m,221,0.628566371,16.74887763,26.6461561,False,1,8,True,False,Rocksalt/Zincblende/CsCl,"{'Cd': 2.0, 'N': -2.0}"
cifs/mp-1008490.cif,BiI3,4,1,"['Bi', 'I']",F m -3 m,225,0.384067414,51.63940564,134.4540145,False,1,8,True,False,Binary,"{'Bi': 3.0, 'I': -1.0}"
